"playerID","yearID","stint","teamID","lgID","G.x","AB.x","R.x","H.x","X2B.x","X3B.x","HR.x","RBI.x","SB.x","CS.x","BB.x","SO.x","IBB.x","HBP.x","SH.x","SF.x","GIDP.x","P_RC2002","P_OPS"
574,1961,1,38,0,52,145,14,27,5,0,2,14,1,0,18,28,4,1,0,1,3,2.03890909090909,0.909
644,1961,1,93,1,39,96,11,17,1,0,0,10,0,0,12,17,0,0,5,1,1,-0.183962962962965,0.167
667,1961,1,38,0,152,575,78,159,27,2,26,87,8,2,27,78,5,0,1,3,17,-0.0387602339181292,0.336
701,1961,2,93,1,41,99,11,21,5,0,1,2,0,0,6,18,0,3,1,0,4,-0.1,0
719,1961,2,38,0,40,63,4,19,1,0,0,7,0,0,7,9,1,0,0,2,0,-0.410666666666667,0
942,1961,1,93,1,129,446,64,155,17,5,21,77,0,3,28,65,6,3,1,4,5,2.45008080808081,0.868
1002,1961,1,38,0,34,89,3,8,3,0,0,5,0,0,2,29,0,0,2,0,2,-0.421333333333334,0
1019,1961,2,38,0,20,54,3,17,2,0,1,6,0,0,1,2,0,0,0,1,1,1.07222222222222,1
1060,1961,1,38,0,126,469,64,127,22,1,2,27,4,3,32,36,1,4,2,4,4,2.75184848484848,0.636
1114,1961,1,93,1,153,617,84,170,38,6,8,46,1,3,27,60,1,1,10,3,7,1.58626086956522,0.488
1218,1961,1,93,1,93,243,27,54,7,2,3,22,1,0,24,38,1,1,2,3,8,3.26831111111111,1.343
1234,1961,1,38,0,96,181,33,57,13,2,13,50,2,2,27,25,6,1,1,0,2,-0.0784444444444441,0.25
1256,1961,1,93,1,153,514,132,163,16,6,54,128,12,1,126,112,9,0,1,5,2,0.0670000000000002,0.333
1263,1961,1,93,1,161,590,132,159,16,4,61,142,0,0,94,67,0,7,0,7,16,1.48869565217391,0.577
1547,1961,1,38,0,39,93,7,16,1,0,0,6,0,0,3,29,0,1,4,0,5,-0.310666666666667,0
1635,1961,1,38,0,154,607,101,208,34,8,16,87,23,10,39,63,1,1,4,8,9,-0.730707070707069,0.227
1654,1961,1,38,0,99,282,44,83,16,3,20,57,0,1,22,61,1,1,0,1,7,3.31971929824562,0.924
1671,1961,1,38,0,36,80,6,8,2,0,1,4,0,0,2,32,0,1,7,0,2,-0.332,0
1728,1961,1,93,1,162,662,80,173,17,5,3,49,9,7,30,23,1,2,10,2,15,4.08600193236715,0.826
1760,1961,1,38,0,153,545,117,176,32,7,37,124,22,3,71,64,23,10,0,10,15,3.28,0.933
1909,1961,1,93,1,150,561,76,150,23,4,28,89,0,0,35,108,9,8,0,3,21,3.99244444444444,0.979
1957,1961,1,93,1,36,67,5,12,2,1,0,3,0,0,4,11,0,0,3,0,0,-0.2,0
2033,1961,1,93,1,31,66,3,15,2,0,0,5,0,0,1,16,0,0,5,1,1,-0.279466666666667,0
25,1962,1,117,0,154,561,96,177,30,3,25,98,10,7,33,66,2,5,2,5,4,2.94358888888889,0.681
27,1962,1,117,0,78,195,28,57,8,1,3,14,3,1,14,17,0,3,1,0,3,1.77333333333333,0.75
80,1962,1,117,0,96,254,32,59,9,1,17,45,1,1,42,42,5,6,0,3,6,-0.0753492063492054,0.357
151,1962,1,93,1,86,232,25,52,8,0,10,35,0,1,24,18,4,2,0,5,7,0.104111111111111,0.5
175,1962,1,93,1,93,246,33,57,7,0,13,39,0,0,28,32,0,1,0,3,3,-0.110666666666667,0
213,1962,1,117,0,46,42,9,8,1,0,1,4,0,1,1,10,0,1,2,0,1,-0.1,0
214,1962,1,93,1,158,566,85,154,24,1,18,68,3,2,51,106,8,3,5,8,17,3.92386666666666,0.833
350,1962,1,117,0,162,625,105,191,26,1,35,114,10,4,37,97,8,6,1,7,16,-0.468432748538014,0.368
476,1962,1,117,0,144,485,83,144,25,5,14,58,2,5,45,76,3,2,8,3,13,1.237,0.451
644,1962,1,93,1,38,85,5,10,2,0,0,5,1,0,8,22,0,1,3,2,0,-0.418972222222222,0.125
833,1962,1,117,0,99,272,53,71,13,1,18,55,1,4,51,59,1,4,3,1,3,2.27288888888889,0.857
914,1962,1,117,0,161,602,94,166,22,2,3,48,5,4,55,49,3,8,8,7,11,4.47737931034483,0.845
942,1962,1,93,1,136,494,63,138,23,5,21,91,1,1,31,76,1,1,3,9,20,-0.00385507246376804,0.408
1114,1962,1,93,1,45,169,28,53,6,1,4,17,2,1,12,17,0,0,2,1,3,2.43774074074074,0.61
1118,1962,1,117,0,130,487,73,148,23,5,10,68,3,6,49,37,3,1,6,5,9,-0.207692307692307,0.237
1212,1962,2,93,1,41,94,12,28,4,0,4,17,1,0,18,9,0,0,0,2,2,0.182888888888889,0.4
1218,1962,1,93,1,106,335,45,92,19,1,6,48,0,1,33,53,2,0,2,2,17,-0.2,0
1256,1962,1,93,1,123,377,96,121,15,1,30,89,9,0,122,78,9,1,0,2,4,1.23358007662835,0.401
1261,1962,1,117,0,38,89,13,21,1,0,0,10,0,0,4,19,0,0,7,1,1,-0.210666666666667,0
1263,1962,1,93,1,157,590,92,151,34,1,33,100,1,0,87,78,11,6,1,3,7,3.00911904761904,0.669
1314,1962,1,117,0,162,621,130,189,36,5,49,141,18,2,78,85,11,4,0,3,19,2.4304183908046,0.597
1325,1962,1,117,0,91,229,41,67,6,1,20,54,3,3,29,35,1,0,0,3,6,2.13894444444445,0.783
1513,1962,1,117,0,49,90,7,12,0,0,0,6,1,1,6,29,0,0,10,0,1,0.446255555555556,0.667
1537,1962,1,117,0,18,48,4,13,2,0,0,4,0,0,5,11,0,0,0,1,2,-0.433333333333333,0
1558,1962,1,117,0,164,580,73,150,25,6,7,57,13,9,47,77,4,1,10,6,15,4.26595132275132,0.926
1629,1962,1,117,0,30,56,3,12,0,0,0,5,0,0,3,12,0,0,7,0,1,-0.510666666666666,0
1728,1962,1,93,1,161,692,99,209,38,5,8,59,11,9,37,24,1,1,20,4,13,0.684222222222221,0.381
1833,1962,1,117,0,39,98,5,15,3,0,0,4,0,0,4,34,0,0,4,2,4,1.48328333333333,0.857
1909,1962,1,93,1,140,478,63,129,16,6,23,80,0,1,36,99,4,5,1,4,13,1.77194444444445,0.633
1957,1962,1,93,1,35,78,5,17,4,0,0,5,0,1,2,16,0,0,4,0,1,-0.310666666666667,0
2033,1962,1,93,1,43,106,6,20,0,0,0,7,0,0,2,27,0,2,11,0,1,0.145432098765433,0.347
2077,1962,1,93,1,157,622,94,178,26,5,20,93,4,8,67,74,3,8,8,7,3,5.12456296296296,0.809
151,1963,1,93,1,64,147,20,43,6,0,8,28,1,0,15,17,2,1,0,1,4,-0.1,0
175,1963,1,93,1,76,218,22,49,4,0,16,45,0,0,26,30,3,0,1,2,5,-0.3,0
210,1963,1,93,1,40,83,0,6,1,0,0,5,0,0,1,33,0,0,11,0,1,-0.221333333333333,0
214,1963,1,93,1,152,557,59,140,20,3,12,54,4,2,33,91,11,2,2,2,5,-0.447968253968254,0.22
230,1963,2,93,1,60,157,15,37,7,0,7,23,0,0,13,31,1,1,1,1,4,-0.221333333333333,0
490,1963,1,72,0,146,556,69,181,19,3,16,88,15,10,29,59,5,4,1,7,17,4.06284444444444,1.067
492,1963,1,72,0,156,515,60,126,19,8,9,60,25,11,25,61,6,3,6,6,9,0.465985185185184,0.487
537,1963,1,93,1,24,58,4,6,2,0,0,2,0,0,3,31,0,0,3,0,0,-0.110666666666667,0
549,1963,1,72,0,42,96,5,16,1,1,0,5,0,0,9,35,0,1,6,2,3,0.564296296296296,0.667
608,1963,1,72,0,152,490,62,133,21,0,12,77,5,2,58,69,7,1,11,4,12,0.803,0.75
644,1963,1,93,1,38,92,5,13,2,0,1,4,2,2,6,22,0,0,5,0,2,-0.3,0
731,1963,1,72,0,148,525,77,148,27,4,6,49,19,5,60,28,2,2,12,6,11,0.000916666666666899,0.466
942,1963,1,93,1,135,487,75,140,21,6,28,85,0,0,35,68,4,6,1,2,17,2.02837037037037,0.667
943,1963,1,72,0,123,417,58,114,16,1,28,64,1,2,33,116,4,4,2,3,7,1.977,1
1109,1963,1,72,0,40,110,3,7,0,0,1,7,0,0,6,51,0,0,7,1,2,-0.621333333333333,0
1114,1963,1,93,1,135,557,72,143,21,3,7,44,4,2,28,68,6,2,3,2,4,0.0850833333333316,0.375
1191,1963,1,93,1,72,186,22,50,9,0,2,12,1,6,15,18,0,2,5,1,6,0.400814814814814,0.667
1218,1963,1,93,1,130,433,54,108,13,4,14,52,1,2,35,71,5,0,2,3,12,0.850111111111111,0.75
1256,1963,1,93,1,65,172,40,54,8,0,15,35,2,1,40,32,4,0,0,1,5,0.857624999999999,0.521
1263,1963,1,93,1,90,312,53,84,14,1,23,53,1,0,35,40,3,2,1,1,2,-0.510666666666666,0
1595,1963,1,93,1,157,580,79,157,16,3,27,89,3,5,23,63,2,7,0,5,10,0.710370370370372,0.421
1640,1963,1,72,0,37,64,6,9,2,0,1,8,0,0,1,11,0,0,3,3,0,0.301388888888888,0.5
1728,1963,1,93,1,151,630,72,167,20,6,3,48,15,1,25,22,0,2,8,3,8,1.16197777777778,0.552
1786,1963,1,72,0,135,470,50,111,13,7,9,49,7,6,36,50,3,3,2,7,9,0.256920634920634,0.5
1909,1963,1,72,0,89,237,19,48,8,0,4,19,0,1,13,49,4,3,2,1,10,2.50266666666667,1.044
2069,1963,1,72,0,104,217,23,49,2,1,1,10,2,3,19,39,1,0,3,1,3,0.387190476190478,0.368
2077,1963,1,93,1,145,520,91,140,28,5,25,71,3,3,83,79,5,4,2,5,4,1.58244444444444,0.65
2203,1963,1,72,0,134,527,83,159,19,3,0,34,40,19,44,48,0,1,5,3,3,0.309075,0.321
175,1964,1,93,1,77,161,18,41,8,0,7,28,1,0,24,24,4,0,0,4,6,0.419166666666667,0.75
210,1964,1,93,1,38,100,3,13,2,0,0,7,0,0,1,44,0,0,7,0,0,-0.0360952380952373,0.286
214,1964,1,93,1,147,510,43,111,10,5,8,52,6,1,36,93,11,1,3,4,12,2.30963076923077,0.606
215,1964,1,125,0,162,628,100,185,30,10,24,119,3,5,70,85,12,2,0,4,22,3.00513103448275,0.723
235,1964,2,125,0,103,419,81,146,21,9,12,44,33,15,27,87,0,2,12,4,2,4.34699999999999,0.767
259,1964,1,125,0,35,30,7,6,0,2,0,1,0,0,3,11,0,0,0,0,0,0.705555555555555,2
436,1964,1,125,0,39,48,4,10,1,0,0,3,0,0,5,24,0,0,1,0,2,-0.1,0
537,1964,1,93,1,40,85,5,15,1,1,0,7,0,0,4,33,0,0,4,0,2,-0.221333333333333,0
633,1964,1,125,0,162,679,97,211,25,3,5,46,8,11,43,53,1,5,11,1,9,2.33205387205387,0.539
644,1964,1,93,1,39,67,5,8,1,0,0,2,0,0,10,23,0,1,7,0,0,1.39133333333333,2
723,1964,1,125,0,40,96,8,15,3,1,0,4,0,0,3,38,0,1,6,1,0,0.496355555555557,0.444
759,1964,1,93,1,80,112,18,31,8,1,0,5,3,4,7,22,0,2,2,0,2,-0.1,0
798,1964,1,125,0,161,636,70,186,35,6,1,70,2,3,44,42,3,0,9,7,15,2.85,0.608
881,1964,1,93,1,5,5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.213888888888889,0.5
942,1964,1,93,1,150,550,63,172,27,3,15,84,1,1,48,73,12,5,0,4,10,3.79920306513409,0.747
993,1964,1,125,0,88,233,24,52,9,1,5,17,0,0,11,58,1,1,1,0,6,-0.310666666666667,0
1191,1964,1,93,1,112,368,63,92,21,3,5,25,3,4,43,61,2,2,4,0,8,3.63271380471381,0.724
1218,1964,1,93,1,127,285,34,74,9,3,10,34,1,1,24,54,2,1,1,2,8,-0.221333333333333,0
1256,1964,1,93,1,143,465,92,141,25,2,35,111,6,3,99,102,18,0,0,3,9,7.86185185185185,1.258
1263,1964,1,93,1,141,513,86,144,12,2,26,71,3,0,62,78,1,6,1,2,7,1.81341935483871,0.526
1305,1964,1,125,0,37,26,4,6,0,0,0,4,1,0,0,7,0,0,1,0,0,1.2362808080808,0.488
1323,1964,1,125,0,143,465,53,134,19,3,9,52,2,0,40,44,15,1,5,4,8,9.1711356321839,1.291
1595,1964,1,93,1,160,613,71,154,12,3,28,100,2,1,24,63,7,3,2,5,17,1.97786206896551,0.549
1728,1964,1,93,1,159,679,90,181,25,4,4,50,11,2,28,36,1,0,16,5,15,6.23771313131313,0.875
1811,1964,1,125,0,39,75,7,12,6,1,0,6,0,0,2,14,0,1,9,0,0,0.523222222222222,1
1859,1964,1,125,0,30,6,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,-0.1,0
1877,1964,1,125,0,88,253,30,66,8,2,9,43,4,0,19,54,1,0,5,2,7,1.42358007662835,0.536
1897,1964,1,125,0,34,94,6,10,0,0,0,6,0,0,4,32,0,0,8,0,3,1.08506666666667,1
1908,1964,2,125,0,55,118,10,32,5,0,1,16,0,0,11,20,2,0,0,0,0,1.629,1.75
1983,1964,1,93,1,14,37,2,9,1,0,0,3,0,0,1,12,0,1,1,0,2,-0.183305555555556,0.25
2024,1964,1,125,0,63,15,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,-0.110666666666667,0
2077,1964,1,93,1,153,533,75,131,25,5,16,73,13,0,73,110,3,7,3,4,12,5.30991264367816,1.05
2154,1964,1,125,0,88,158,14,41,7,1,3,15,2,0,11,30,1,0,2,1,2,2.26977777777778,1.55
2177,1964,1,125,0,160,631,92,191,37,4,21,102,7,6,52,103,7,1,5,4,6,-0.150501149425288,0.321
20,1965,1,79,1,135,438,71,102,14,5,23,78,10,2,73,114,4,2,1,5,5,1.31994074074074,0.597
111,1965,1,79,1,131,394,36,117,22,2,6,60,0,0,50,23,7,2,5,5,7,-0.724355555555558,0.32
441,1965,1,72,0,52,27,10,4,0,0,0,0,2,0,2,8,0,0,0,0,0,0.523222222222222,1
492,1965,1,72,0,142,558,52,133,24,3,10,57,25,9,14,81,3,7,9,7,7,2.41809195402299,0.49
549,1965,1,72,0,58,130,18,39,4,1,7,19,0,0,5,34,0,1,2,0,6,-0.542666666666667,0
608,1965,1,72,0,158,555,73,152,28,1,9,70,2,0,76,72,11,3,14,6,7,6.93982375478927,1.069
731,1965,1,72,0,111,372,54,104,19,4,4,39,9,5,53,31,5,4,1,2,1,2.19111111111111,0.517
773,1965,1,79,1,50,97,13,15,3,2,0,8,0,0,7,27,0,0,5,0,1,1.47752098765432,1
834,1965,1,79,1,148,522,81,149,25,4,20,86,14,7,51,79,6,1,0,6,6,0.261222222222222,0.393
1029,1965,1,72,0,131,468,57,121,24,1,12,58,15,6,24,81,8,16,7,3,7,4.67300842911877,0.914
1055,1965,1,79,1,56,93,6,23,4,0,1,9,2,0,3,29,0,0,3,2,1,0.0327777777777776,0.333
1075,1965,1,72,0,104,105,12,18,3,0,1,5,1,0,8,33,1,2,5,0,3,-0.1,0
1082,1965,1,79,1,113,401,78,108,16,1,25,75,0,0,72,69,12,4,0,2,10,4.95353086419753,0.873
1109,1965,1,72,0,43,113,4,20,2,0,0,7,0,0,10,44,0,0,3,1,2,0.0537777777777784,0.311
1167,1965,1,72,0,157,544,57,136,21,4,12,69,3,5,71,92,7,2,10,4,8,1.88888888888889,0.8
1172,1965,1,72,0,34,78,2,20,2,0,0,7,0,1,5,13,0,0,0,0,1,-0.110666666666667,0
1384,1965,1,79,1,128,346,43,87,17,3,22,65,1,3,49,73,15,2,2,4,3,0.690755555555555,0.461
1406,1965,1,72,0,53,89,6,18,3,0,1,11,2,0,13,22,3,0,2,0,3,-0.2,0
1506,1965,1,79,1,87,170,19,37,9,0,2,16,2,0,7,22,1,1,3,2,5,0.440406349206345,0.4
1524,1965,1,79,1,149,576,107,185,40,5,16,98,19,9,55,64,12,4,2,10,8,1.61504526748971,0.568
1544,1965,1,72,0,42,99,6,12,0,1,0,2,0,0,3,32,0,0,6,0,0,0.446255555555556,0.667
1572,1965,1,72,0,154,542,80,129,24,7,8,51,13,7,75,95,1,5,19,3,6,5.71013333333333,0.929
1576,1965,1,79,1,27,60,7,12,1,0,2,8,0,0,2,8,0,0,2,0,2,-0.1,0
1672,1965,1,79,1,56,149,16,31,5,1,0,7,1,1,15,33,0,0,4,0,4,1.82946296296296,0.633
1778,1965,1,79,1,140,469,59,117,22,1,5,32,4,0,37,54,7,4,10,2,13,0.121407407407407,0.333
1786,1965,1,72,0,136,437,42,102,10,0,8,57,1,6,34,51,7,2,3,4,5,3.20168717948718,0.756
2069,1965,1,72,0,78,186,17,40,6,0,1,20,2,6,25,30,4,2,2,1,3,-0.410691358024691,0.284
2104,1965,1,79,1,108,245,38,64,8,2,1,22,7,4,20,28,3,2,3,3,5,1.13242424242424,0.636
2124,1965,1,79,1,160,666,126,182,45,12,19,77,27,5,41,122,3,7,6,8,7,4.6446,0.833
2203,1965,1,72,0,158,650,92,186,14,7,0,33,94,31,40,64,2,4,14,2,6,5.29007311827956,0.854
2261,1965,1,79,1,83,154,8,33,1,1,1,11,0,0,12,23,3,1,8,0,6,-0.433333333333333,0
52,1966,1,5,1,151,659,97,182,25,8,6,41,25,11,33,42,2,1,12,2,10,0.963999999999997,0.562
93,1966,1,72,0,39,82,9,23,5,0,0,3,2,0,9,7,1,0,1,0,0,-0.110666666666667,0
171,1966,1,5,1,133,303,35,84,20,2,6,33,5,6,15,36,0,0,5,2,4,1.07974603174603,0.952
181,1966,1,5,1,131,419,73,107,14,3,23,64,1,4,73,56,3,6,7,3,6,-0.0897777777777762,0.277
269,1966,1,5,1,30,48,4,5,3,0,0,2,0,0,4,22,0,0,3,0,2,-0.210666666666667,0
430,1966,2,72,0,37,33,1,4,0,1,1,6,0,0,6,5,0,2,0,0,1,-0.110666666666667,0
490,1966,1,72,0,100,313,27,98,11,1,3,27,3,3,16,36,4,0,0,1,11,0.5679012345679,0.583
492,1966,1,72,0,153,624,74,177,31,6,11,61,21,10,15,68,2,4,5,5,4,-0.968430555555557,0.125
543,1966,1,5,1,44,22,3,8,2,0,0,4,0,0,1,6,0,1,1,0,0,0.109259259259259,0.333
549,1966,1,72,0,46,106,6,20,2,0,2,8,0,0,3,28,0,0,2,0,5,-0.210666666666667,0
599,1966,1,5,1,121,412,49,91,14,6,11,50,0,1,38,106,12,5,0,3,12,-0.261492063492064,0.298
608,1966,1,72,0,117,351,53,101,20,0,14,61,3,2,52,38,4,2,1,3,9,0.607185185185184,0.476
617,1966,1,72,0,63,115,15,31,4,0,5,23,0,0,9,35,0,3,0,2,3,0.705555555555555,2
731,1966,1,72,0,88,235,30,51,9,0,1,16,2,1,34,17,3,0,3,1,5,0.0374444444444428,0.25
1020,1966,1,5,1,131,501,47,129,20,3,7,56,3,4,31,64,3,1,1,7,8,0.792380952380952,0.643
1029,1966,1,72,0,152,526,71,143,20,2,17,73,8,10,21,75,4,14,9,2,16,1.40872222222222,0.646
1075,1966,1,72,0,125,274,15,55,9,2,3,24,1,2,10,64,1,5,4,1,5,-0.166666666666667,0.4
1109,1966,1,72,0,41,118,5,9,3,0,0,5,0,0,5,57,0,0,0,1,1,-0.2,0
1167,1966,1,72,0,152,544,69,149,23,3,24,74,1,1,48,72,6,3,10,5,10,1.89474074074074,0.75
1349,1966,1,5,1,34,77,6,15,5,0,0,3,0,0,2,27,0,0,4,0,0,-0.279466666666667,0
1544,1966,1,72,0,39,76,8,16,1,2,1,6,1,1,5,18,0,0,2,0,1,-0.210666666666667,0
1563,1966,1,5,1,36,73,11,7,1,0,1,5,0,0,3,33,0,0,2,0,0,-0.421333333333334,0
1572,1966,1,72,0,156,475,67,120,17,5,12,51,7,3,69,83,9,5,12,3,12,0.910047619047621,0.67
1655,1966,1,5,1,140,491,78,141,18,0,34,109,0,4,67,125,9,1,3,3,8,1.94948148148148,0.786
1757,1966,1,5,1,157,620,91,167,35,2,23,100,2,3,56,36,11,5,1,4,18,1.76518518518519,0.695
1760,1966,1,5,1,155,576,122,182,34,2,49,122,8,5,87,90,11,10,0,7,24,4.15858333333333,1.232
1786,1966,1,72,0,142,445,47,123,23,2,9,53,3,2,44,51,13,3,4,4,11,-0.756365079365077,0.143
1931,1966,1,5,1,117,373,66,114,21,5,3,41,2,1,38,37,1,0,8,2,9,0.764249999999999,0.542
1989,1966,2,72,0,38,91,4,24,1,0,3,9,0,1,11,17,0,2,0,0,3,-0.210666666666667,0
2203,1966,1,72,0,143,594,60,162,14,2,1,39,38,24,34,60,0,2,13,0,6,0.507079738562092,0.327
6,1967,2,16,1,89,316,41,92,13,1,3,26,1,4,13,35,0,2,4,2,10,-0.0922928104575167,0.243
46,1967,1,16,1,142,494,79,130,20,0,8,40,7,7,62,72,4,2,18,2,9,1.59451851851852,0.615
232,1967,1,125,0,49,40,5,6,0,0,0,0,0,0,3,20,0,0,5,0,0,-0.3,0
235,1967,1,125,0,159,689,113,206,32,12,21,76,52,18,24,109,6,6,2,3,6,9.1817405017921,1.107
322,1967,1,125,0,30,72,5,11,2,0,0,3,0,0,3,28,0,0,1,0,0,-0.1,0
350,1967,1,125,0,151,563,91,183,37,0,25,111,11,2,62,75,23,12,0,7,16,-1.00708045977012,0.276
633,1967,1,125,0,134,514,68,172,24,1,5,50,2,2,37,46,1,2,4,5,8,1.764,0.472
653,1967,1,16,1,130,446,70,112,22,4,16,49,8,6,46,87,1,3,4,0,14,0.30825882352941,0.388
680,1967,1,125,0,73,217,20,48,7,0,2,21,0,0,19,26,3,1,3,3,6,-0.1,0
723,1967,1,125,0,27,60,7,8,0,0,0,3,0,0,8,26,0,0,6,0,0,0.220481481481478,0.53
725,1967,1,16,1,49,138,8,28,7,0,1,15,0,0,12,31,3,0,2,2,7,-0.221333333333333,0
858,1967,3,16,1,23,80,9,16,4,1,3,14,1,1,5,12,2,0,0,0,2,-0.676730158730157,0.22
942,1967,2,16,1,42,116,9,17,3,0,1,11,0,0,9,24,3,1,1,2,4,-0.174933333333332,0.269
959,1967,1,125,0,40,78,3,10,0,0,0,4,0,0,2,36,0,0,4,0,0,-0.332,0
1000,1967,1,125,0,140,520,68,146,16,3,14,64,6,7,25,92,3,1,7,2,8,4.64257777777778,0.96
1041,1967,1,16,1,89,159,18,46,6,2,3,25,0,1,11,23,3,0,1,1,2,3.5626432748538,0.81
1210,1967,1,16,1,39,99,7,14,1,1,0,8,1,1,4,52,0,0,6,0,0,-0.974666666666667,0
1263,1967,1,125,0,125,410,64,107,18,7,9,55,0,0,52,61,3,4,1,5,10,6.20862222222222,0.972
1305,1967,1,125,0,152,476,37,108,14,4,1,41,0,2,48,66,12,1,1,4,11,2.02854106280193,0.568
1323,1967,1,125,0,138,471,68,139,26,3,14,69,8,8,54,32,19,5,4,6,9,0.455158847736623,0.352
1615,1967,1,16,1,142,491,53,127,24,2,17,66,2,4,49,93,9,5,8,3,4,2.79825555555555,0.842
1729,1967,1,125,0,52,99,11,27,8,0,1,14,0,0,4,7,0,0,0,2,3,-0.3,0
1804,1967,1,16,1,79,226,21,45,4,2,2,27,2,0,26,42,5,1,4,2,8,-0.210666666666667,0
1839,1967,1,16,1,50,42,5,8,3,0,1,3,0,0,2,15,0,0,1,1,1,1.32233333333333,2.5
1863,1967,1,16,1,159,565,74,171,21,7,19,82,10,8,63,119,10,4,3,6,13,2.84093486590038,0.656
1877,1967,1,125,0,130,482,53,118,18,3,12,77,2,4,37,89,6,4,2,3,12,2.228,0.615
1894,1967,2,16,1,33,44,2,9,0,2,0,7,0,0,6,8,1,0,0,0,1,0.412962962962963,0.667
1922,1967,1,16,1,158,565,78,139,24,6,15,61,16,6,57,95,11,1,2,3,7,3.70752136752137,0.849
1949,1967,1,125,0,55,105,9,22,2,0,3,10,2,1,7,18,0,1,0,0,3,-0.1,0
2017,1967,1,16,1,115,247,36,55,1,2,0,10,6,6,23,26,0,0,4,2,4,0.387190476190478,0.368
2043,1967,1,16,1,65,89,10,19,2,0,1,6,0,1,3,23,0,2,1,0,0,-0.210666666666667,0
2056,1967,1,125,0,110,265,35,67,7,3,6,32,12,7,19,43,0,4,3,3,6,0.109259259259259,0.333
2159,1967,1,16,1,12,11,0,1,0,0,0,0,0,0,0,7,0,0,1,0,1,0.213888888888889,0.5
2242,1967,1,16,1,161,579,112,189,31,4,44,121,10,8,91,69,11,4,1,5,5,8.65496296296296,1.34
232,1968,1,125,0,33,80,5,11,2,0,0,5,0,0,4,21,0,1,9,1,2,-0.129111111111111,0.2
235,1968,1,125,0,159,660,92,184,46,14,6,51,62,12,46,124,7,3,1,2,4,10.5821992831541,1.373
243,1968,1,52,1,67,92,15,34,7,2,6,15,0,0,12,4,1,0,0,0,2,-0.1,0
337,1968,1,52,1,127,411,50,108,15,1,25,63,1,1,39,70,7,3,2,3,12,6.41507407407407,0.933
350,1968,1,125,0,157,600,71,149,26,2,16,73,8,6,43,96,13,9,0,4,13,3.86518518518519,0.764
407,1968,1,52,1,48,48,8,6,0,1,1,3,0,0,2,7,0,0,1,0,4,0.705555555555555,2
487,1968,2,125,0,33,79,11,14,4,2,0,5,1,0,5,17,0,0,1,2,2,-0.721333333333333,0
574,1968,1,125,0,85,230,14,55,9,1,3,29,1,1,16,20,0,1,1,4,6,-0.110666666666667,0
633,1968,1,125,0,150,618,71,186,17,4,5,60,11,6,33,58,2,5,6,4,8,4.10411851851851,0.655
664,1968,1,52,1,155,540,73,142,24,2,25,84,0,1,65,64,4,24,3,3,9,0.213761904761906,0.339
680,1968,1,125,0,53,105,13,24,4,2,0,13,0,0,7,12,0,1,1,1,2,-0.3,0
723,1968,1,125,0,35,94,3,16,5,0,0,6,1,1,7,32,0,1,7,1,1,0.947022222222223,0.722
922,1968,1,125,0,47,6,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0.523222222222222,1
938,1968,1,52,1,143,512,68,146,20,2,36,85,0,3,49,110,8,8,2,7,14,5.77089655172414,1.013
1000,1968,1,125,0,139,519,54,135,25,4,4,52,10,3,24,61,2,1,4,5,10,4.62976296296296,0.77
1056,1968,1,52,1,102,327,49,94,14,1,10,53,6,4,55,39,7,3,1,3,4,7.09777777777778,1.055
1205,1968,1,52,1,41,70,5,8,3,0,0,3,0,1,6,25,0,0,4,0,3,1.93473504273504,0.808
1263,1968,1,125,0,100,310,25,79,18,2,5,45,0,0,24,38,3,1,1,4,3,0.908747474747472,0.483
1290,1968,1,52,1,80,227,18,46,6,2,3,14,0,2,10,46,3,4,2,1,3,-0.310666666666667,0
1291,1968,1,52,1,31,52,4,11,0,0,3,8,0,0,5,12,1,0,0,0,0,0.75,0.833
1305,1968,1,125,0,151,459,51,116,8,5,1,24,0,2,52,71,9,1,2,2,8,-1.3124,0.12
1319,1968,1,52,1,151,570,95,142,24,10,16,56,8,7,82,99,8,2,1,3,0,3.44295340501792,0.656
1323,1968,1,125,0,128,434,35,110,15,6,5,48,4,3,26,31,8,1,2,4,6,6.21844444444444,0.993
1344,1968,1,52,1,44,111,7,18,1,1,0,4,0,0,1,37,0,0,16,0,1,-0.950069841269841,0
1505,1968,1,52,1,154,580,76,153,29,7,21,90,4,5,50,87,4,4,4,5,14,3.13405363984674,0.812
1659,1968,1,52,1,64,132,12,23,4,0,3,13,0,0,13,14,1,1,0,0,6,-0.210666666666667,0
1729,1968,1,125,0,20,22,1,3,0,0,0,1,0,0,0,3,0,0,0,0,0,0.705555555555555,2
1877,1968,1,125,0,156,576,62,153,29,2,15,79,1,2,37,114,5,2,4,6,11,3.13996296296296,0.714
1949,1968,1,125,0,29,51,1,8,0,0,0,2,1,1,5,6,0,0,0,1,1,0.705555555555555,2
1963,1968,1,52,1,153,583,88,151,16,6,11,60,4,3,42,57,1,4,8,4,22,1.43011111111111,0.552
2056,1968,1,125,0,92,278,28,64,12,1,5,17,9,5,13,42,3,3,2,0,8,-0.110666666666667,0
2156,1968,1,125,0,31,60,5,5,0,1,0,5,0,0,8,38,0,0,11,0,2,-0.310666666666667,0
